"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Status","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Barcode","Variant Price","Variant Compare At Price","Variant Inventory Tracker","Variant Inventory Qty","Variant Taxable","Variant Weight","Variant Weight Unit","Image Src"
"copy-the-burnout-cowl-top-cream","The burnout cowl top - cream","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p>
<p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p>
<p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p>
<ul>
<li>Double layered burnout fabric</li>
<li>Fully adjustable straps at the back</li>
<li>Backless</li>
<li>Cowl neck design </li>
<li>Available in powder blue or cream</li>
<li>Wear on its own or part of a set </li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Tops","TRUE","active","Size","6","","","","","","","30.00","","shopify","15","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318"
"copy-the-burnout-cowl-top-cream","The burnout cowl top - cream","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p>
<p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p>
<p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p>
<ul>
<li>Double layered burnout fabric</li>
<li>Fully adjustable straps at the back</li>
<li>Backless</li>
<li>Cowl neck design </li>
<li>Available in powder blue or cream</li>
<li>Wear on its own or part of a set </li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Tops","TRUE","active","Size","8","","","","","","","30.00","","shopify","3","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318"
"copy-the-burnout-cowl-top-cream","The burnout cowl top - cream","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p>
<p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p>
<p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p>
<ul>
<li>Double layered burnout fabric</li>
<li>Fully adjustable straps at the back</li>
<li>Backless</li>
<li>Cowl neck design </li>
<li>Available in powder blue or cream</li>
<li>Wear on its own or part of a set </li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Tops","TRUE","active","Size","10","","","","","","","30.00","","shopify","9","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318"
"copy-the-burnout-cowl-top-cream","The burnout cowl top - cream","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p>
<p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p>
<p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p>
<ul>
<li>Double layered burnout fabric</li>
<li>Fully adjustable straps at the back</li>
<li>Backless</li>
<li>Cowl neck design </li>
<li>Available in powder blue or cream</li>
<li>Wear on its own or part of a set </li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Tops","TRUE","active","Size","12","","","","","","","30.00","","shopify","3","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318"
"copy-the-burnout-cowl-top-cream","The burnout cowl top - cream","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p>
<p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p>
<p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p>
<ul>
<li>Double layered burnout fabric</li>
<li>Fully adjustable straps at the back</li>
<li>Backless</li>
<li>Cowl neck design </li>
<li>Available in powder blue or cream</li>
<li>Wear on its own or part of a set </li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Tops","TRUE","active","Size","14","","","","","","","30.00","","shopify","6","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p>
<p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p>
<p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p>
<ul>
<li>Double layered burnout fabric</li>
<li>Fully adjustable ties at the back</li>
<li>Backless</li>
<li>Cowl neck design </li>
<li>Available in powder blue or cream</li>
<li>Wear on its own or part of a set </li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Tops","TRUE","active","Size","4","","","","","","","30.00","","shopify","6","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p>
<p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p>
<p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p>
<ul>
<li>Double layered burnout fabric</li>
<li>Fully adjustable ties at the back</li>
<li>Backless</li>
<li>Cowl neck design </li>
<li>Available in powder blue or cream</li>
<li>Wear on its own or part of a set </li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Tops","TRUE","active","Size","6","","","","","","","30.00","","shopify","26","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p>
<p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p>
<p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p>
<ul>
<li>Double layered burnout fabric</li>
<li>Fully adjustable ties at the back</li>
<li>Backless</li>
<li>Cowl neck design </li>
<li>Available in powder blue or cream</li>
<li>Wear on its own or part of a set </li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Tops","TRUE","active","Size","8","","","","","","","30.00","","shopify","16","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p>
<p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p>
<p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p>
<ul>
<li>Double layered burnout fabric</li>
<li>Fully adjustable ties at the back</li>
<li>Backless</li>
<li>Cowl neck design </li>
<li>Available in powder blue or cream</li>
<li>Wear on its own or part of a set </li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Tops","TRUE","active","Size","10","","","","","","","30.00","","shopify","8","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p>
<p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p>
<p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p>
<ul>
<li>Double layered burnout fabric</li>
<li>Fully adjustable ties at the back</li>
<li>Backless</li>
<li>Cowl neck design </li>
<li>Available in powder blue or cream</li>
<li>Wear on its own or part of a set </li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Tops","TRUE","active","Size","12","","","","","","","30.00","","shopify","1","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136"
